CODE;NUTS_3
38201;CZ031
38202;CZ031
38203;CZ031
38206;CZ031
38208;CZ031
38211;CZ031
38216;CZ031
38218;CZ031
38221;CZ031
38222;CZ031
38223;CZ031
38226;CZ031
38229;CZ031
38232;CZ031
38241;CZ031
38242;CZ031
38272;CZ031
38273;CZ031
38276;CZ031
38278;CZ031
38279;CZ031
38281;CZ031
38282;CZ031
38283;CZ031
38291;CZ031
38292;CZ031
38293;CZ031
38301;CZ031
38401;CZ031
38402;CZ031
38403;CZ031
38404;CZ031
38411;CZ031
38421;CZ031
38422;CZ031
38425;CZ031
38426;CZ031
38427;CZ031
38432;CZ031
38433;CZ031
38441;CZ031
38442;CZ031
38443;CZ031
38444;CZ031
38451;CZ031
38462;CZ031
38471;CZ031
38472;CZ031
38473;CZ031
38481;CZ031
38486;CZ031
38491;CZ031
38492;CZ031
38493;CZ031
38501;CZ031
38501;CZ032
38601;CZ031
38701;CZ031
38706;CZ031
38711;CZ031
38715;CZ031
38716;CZ031
38719;CZ031
38731;CZ031
38732;CZ031
38733;CZ031
38734;CZ031
38735;CZ031
38736;CZ031
38737;CZ031
38742;CZ031
38743;CZ031
38751;CZ031
38752;CZ031
38756;CZ031
38771;CZ031
38772;CZ031
38773;CZ031
38775;CZ031
38801;CZ031
38901;CZ031
39001;CZ031
39002;CZ031
39003;CZ031
39005;CZ031
39101;CZ031
39102;CZ031
39111;CZ031
39116;CZ031
39117;CZ031
39118;CZ031
39120;CZ031
39121;CZ031
39126;CZ031
39127;CZ031
39131;CZ031
39132;CZ031
39133;CZ031
39135;CZ031
39136;CZ031
39137;CZ031
39142;CZ031
39143;CZ031
39152;CZ031
39153;CZ031
39155;CZ031
39156;CZ031
39161;CZ031
39162;CZ031
39165;CZ031
39171;CZ031
39172;CZ031
39173;CZ031
39174;CZ031
39175;CZ031
39176;CZ031
39181;CZ031
39201;CZ031
39301;CZ063
39401;CZ063
39403;CZ063
39404;CZ063
39405;CZ063
39409;CZ063
39411;CZ063
39412;CZ063
39413;CZ063
39414;CZ063
39415;CZ063
39421;CZ063
39422;CZ063
39424;CZ063
39426;CZ063
39427;CZ063
39428;CZ063
39443;CZ063
39444;CZ063
39445;CZ063
39446;CZ063
